Sat 24 Dec 2022 07:18:46 PM KST
NODELIST=agi1
MASTER_ADDR=agi1
conda 22.11.0
Python 3.10.8
Vit is used
[INFO] main.py:39 > Namespace(mode='L2P', dataset='cifar100', n_tasks=10, n=50, m=10, rnd_seed=1, memory_size=2000, log_path='results', model_name='vit', opt_name='sgd', sched_name='cos', batchsize=16, n_worker=0, lr=0.03, init_model=False, init_opt=False, topk=1, use_amp=True, transforms=['cutmix', 'autoaug'], gpu_transform=True, reg_coef=100, data_dir='/local_datasets/puridiver/cifar100', debug=False, note='[L2P_K]_iblurry_cifar100_3epoch', eval_period=100, temp_batchsize=None, online_iter=3.0, num_gpus=1, workers_per_gpu=1, imp_update_period=1, lr_step=0.95, lr_length=10, lr_period=10, memory_epoch=256, distilling=True, agem_batch=240, mir_cands=50)
[INFO] main.py:48 > Set the device (cuda)
[INFO] main.py:94 > Using train-transforms Compose(
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment(policy=AutoAugmentPolicy.CIFAR10, fill=None)
    ConvertImageDtype()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:104 > [1] Select a CIL method (L2P)
[INFO] main.py:110 > [2] Incrementally training 10 tasks

##################################################
# Task 0 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] L2P_kearney.py:534 > Train | Sample # 8 | train_loss 10.6251 | train_acc 0.5312 | lr 0.012074 | running_time 0:00:02 | ETA 4:05:34
[INFO] L2P_kearney.py:534 > Train | Sample # 34440 | train_loss 1.1436 | train_acc 0.7630 | lr 0.011427 | running_time 6:55:36 | ETA 3:07:46
[INFO] L2P_kearney.py:534 > Train | Sample # 34448 | train_loss 0.9912 | train_acc 0.7786 | lr 0.011410 | running_time 6:55:38 | ETA 3:07:38
[INFO] L2P_kearney.py:534 > Train | Sample # 34456 | train_loss 1.1119 | train_acc 0.8021 | lr 0.011394 | running_time 6:55:40 | ETA 3:07:31
[INFO] L2P_kearney.py:534 > Train | Sample # 34464 | train_loss 0.7577 | train_acc 0.8464 | lr 0.011377 | running_time 6:55:42 | ETA 3:07:23
[INFO] L2P_kearney.py:534 > Train | Sample # 34472 | train_loss 0.6542 | train_acc 0.9010 | lr 0.011360 | running_time 6:55:44 | ETA 3:07:16
[INFO] L2P_kearney.py:534 > Train | Sample # 34480 | train_loss 0.9012 | train_acc 0.8177 | lr 0.011343 | running_time 6:55:45 | ETA 3:07:08
[INFO] L2P_kearney.py:534 > Train | Sample # 34488 | train_loss 1.0656 | train_acc 0.7760 | lr 0.011327 | running_time 6:55:47 | ETA 3:07:00
[INFO] L2P_kearney.py:534 > Train | Sample # 34496 | train_loss 0.8944 | train_acc 0.8281 | lr 0.011310 | running_time 6:55:49 | ETA 3:06:53
[INFO] L2P_kearney.py:544 > Test | Sample # 34500 | test_loss 0.9357 | test_acc 0.7804 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 34504 | train_loss 1.1787 | train_acc 0.7812 | lr 0.011293 | running_time 6:56:52 | ETA 3:07:13
[INFO] L2P_kearney.py:534 > Train | Sample # 34512 | train_loss 1.1091 | train_acc 0.7604 | lr 0.011277 | running_time 6:56:54 | ETA 3:07:05
[INFO] L2P_kearney.py:534 > Train | Sample # 34520 | train_loss 1.1984 | train_acc 0.7448 | lr 0.011260 | running_time 6:56:55 | ETA 3:06:57
[INFO] L2P_kearney.py:534 > Train | Sample # 34528 | train_loss 0.9763 | train_acc 0.7734 | lr 0.011243 | running_time 6:56:57 | ETA 3:06:50
[INFO] L2P_kearney.py:534 > Train | Sample # 34536 | train_loss 0.8191 | train_acc 0.8021 | lr 0.011226 | running_time 6:56:59 | ETA 3:06:42
[INFO] L2P_kearney.py:534 > Train | Sample # 34544 | train_loss 1.0139 | train_acc 0.8177 | lr 0.011210 | running_time 6:57:01 | ETA 3:06:35
[INFO] L2P_kearney.py:534 > Train | Sample # 34552 | train_loss 1.5055 | train_acc 0.6953 | lr 0.011193 | running_time 6:57:03 | ETA 3:06:27
[INFO] L2P_kearney.py:534 > Train | Sample # 34560 | train_loss 1.0850 | train_acc 0.7370 | lr 0.011176 | running_time 6:57:04 | ETA 3:06:20
[INFO] L2P_kearney.py:534 > Train | Sample # 34568 | train_loss 1.2663 | train_acc 0.7448 | lr 0.011160 | running_time 6:57:06 | ETA 3:06:12
[INFO] L2P_kearney.py:534 > Train | Sample # 34576 | train_loss 1.2058 | train_acc 0.7318 | lr 0.011143 | running_time 6:57:08 | ETA 3:06:04
[INFO] L2P_kearney.py:534 > Train | Sample # 34584 | train_loss 0.8793 | train_acc 0.8255 | lr 0.011126 | running_time 6:57:10 | ETA 3:05:57
[INFO] L2P_kearney.py:534 > Train | Sample # 34592 | train_loss 0.9623 | train_acc 0.7656 | lr 0.011110 | running_time 6:57:12 | ETA 3:05:49
[INFO] L2P_kearney.py:534 > Train | Sample # 34600 | train_loss 1.1650 | train_acc 0.7448 | lr 0.011093 | running_time 6:57:13 | ETA 3:05:42
[INFO] L2P_kearney.py:544 > Test | Sample # 34600 | test_loss 0.9716 | test_acc 0.7664 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 34608 | train_loss 1.0814 | train_acc 0.7734 | lr 0.011076 | running_time 6:58:16 | ETA 3:06:01
[INFO] L2P_kearney.py:534 > Train | Sample # 34616 | train_loss 0.6439 | train_acc 0.8490 | lr 0.011060 | running_time 6:58:18 | ETA 3:05:54
[INFO] L2P_kearney.py:534 > Train | Sample # 34624 | train_loss 1.2429 | train_acc 0.7266 | lr 0.011043 | running_time 6:58:20 | ETA 3:05:46
[INFO] L2P_kearney.py:534 > Train | Sample # 34632 | train_loss 1.2677 | train_acc 0.7214 | lr 0.011026 | running_time 6:58:22 | ETA 3:05:39
[INFO] L2P_kearney.py:534 > Train | Sample # 34640 | train_loss 0.9501 | train_acc 0.8021 | lr 0.011010 | running_time 6:58:23 | ETA 3:05:31
[INFO] L2P_kearney.py:534 > Train | Sample # 34648 | train_loss 1.0879 | train_acc 0.8099 | lr 0.010993 | running_time 6:58:25 | ETA 3:05:23
[INFO] L2P_kearney.py:534 > Train | Sample # 34656 | train_loss 1.0515 | train_acc 0.7604 | lr 0.010976 | running_time 6:58:27 | ETA 3:05:16
[INFO] L2P_kearney.py:534 > Train | Sample # 34664 | train_loss 1.0288 | train_acc 0.7865 | lr 0.010960 | running_time 6:58:29 | ETA 3:05:08
[INFO] L2P_kearney.py:534 > Train | Sample # 34672 | train_loss 0.7732 | train_acc 0.8594 | lr 0.010943 | running_time 6:58:31 | ETA 3:05:01
[INFO] L2P_kearney.py:534 > Train | Sample # 34680 | train_loss 0.7159 | train_acc 0.8255 | lr 0.010927 | running_time 6:58:32 | ETA 3:04:53
[INFO] L2P_kearney.py:534 > Train | Sample # 34688 | train_loss 0.8304 | train_acc 0.8307 | lr 0.010910 | running_time 6:58:34 | ETA 3:04:46
[INFO] L2P_kearney.py:534 > Train | Sample # 34696 | train_loss 0.9497 | train_acc 0.7969 | lr 0.010893 | running_time 6:58:36 | ETA 3:04:38
[INFO] L2P_kearney.py:544 > Test | Sample # 34700 | test_loss 0.8985 | test_acc 0.7832 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 34704 | train_loss 1.2106 | train_acc 0.7682 | lr 0.010877 | running_time 6:59:39 | ETA 3:04:57
[INFO] L2P_kearney.py:534 > Train | Sample # 34712 | train_loss 0.7344 | train_acc 0.8594 | lr 0.010860 | running_time 6:59:41 | ETA 3:04:50
[INFO] L2P_kearney.py:534 > Train | Sample # 34720 | train_loss 0.9382 | train_acc 0.8490 | lr 0.010844 | running_time 6:59:42 | ETA 3:04:42
[INFO] L2P_kearney.py:534 > Train | Sample # 34728 | train_loss 1.0187 | train_acc 0.7917 | lr 0.010827 | running_time 6:59:44 | ETA 3:04:35
[INFO] L2P_kearney.py:534 > Train | Sample # 34736 | train_loss 1.2261 | train_acc 0.7448 | lr 0.010810 | running_time 6:59:46 | ETA 3:04:27
[INFO] L2P_kearney.py:534 > Train | Sample # 34744 | train_loss 0.8048 | train_acc 0.8516 | lr 0.010794 | running_time 6:59:48 | ETA 3:04:20
[INFO] L2P_kearney.py:534 > Train | Sample # 34752 | train_loss 1.1983 | train_acc 0.7318 | lr 0.010777 | running_time 6:59:50 | ETA 3:04:12
[INFO] L2P_kearney.py:534 > Train | Sample # 34760 | train_loss 0.9037 | train_acc 0.8255 | lr 0.010761 | running_time 6:59:51 | ETA 3:04:04
[INFO] L2P_kearney.py:534 > Train | Sample # 34768 | train_loss 0.8998 | train_acc 0.8385 | lr 0.010744 | running_time 6:59:53 | ETA 3:03:57
[INFO] L2P_kearney.py:534 > Train | Sample # 34776 | train_loss 1.2635 | train_acc 0.7474 | lr 0.010728 | running_time 6:59:55 | ETA 3:03:49
[INFO] L2P_kearney.py:534 > Train | Sample # 34784 | train_loss 1.0891 | train_acc 0.7891 | lr 0.010711 | running_time 6:59:57 | ETA 3:03:42
[INFO] L2P_kearney.py:534 > Train | Sample # 34792 | train_loss 1.0382 | train_acc 0.8099 | lr 0.010695 | running_time 6:59:59 | ETA 3:03:34
[INFO] L2P_kearney.py:534 > Train | Sample # 34800 | train_loss 0.7658 | train_acc 0.8411 | lr 0.010678 | running_time 7:00:00 | ETA 3:03:27
[INFO] L2P_kearney.py:544 > Test | Sample # 34800 | test_loss 0.9157 | test_acc 0.7799 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 34808 | train_loss 1.3263 | train_acc 0.7240 | lr 0.010662 | running_time 7:01:03 | ETA 3:03:46
[INFO] L2P_kearney.py:534 > Train | Sample # 34816 | train_loss 0.7414 | train_acc 0.8672 | lr 0.010645 | running_time 7:01:05 | ETA 3:03:38
[INFO] L2P_kearney.py:534 > Train | Sample # 34824 | train_loss 0.9504 | train_acc 0.7656 | lr 0.010629 | running_time 7:01:07 | ETA 3:03:31
[INFO] L2P_kearney.py:534 > Train | Sample # 34832 | train_loss 1.2888 | train_acc 0.6458 | lr 0.010612 | running_time 7:01:09 | ETA 3:03:23
[INFO] L2P_kearney.py:534 > Train | Sample # 34840 | train_loss 1.1852 | train_acc 0.7422 | lr 0.010596 | running_time 7:01:10 | ETA 3:03:16
[INFO] L2P_kearney.py:534 > Train | Sample # 34848 | train_loss 0.7976 | train_acc 0.8594 | lr 0.010579 | running_time 7:01:12 | ETA 3:03:08
[INFO] L2P_kearney.py:534 > Train | Sample # 34856 | train_loss 1.0229 | train_acc 0.8438 | lr 0.010563 | running_time 7:01:14 | ETA 3:03:01
[INFO] L2P_kearney.py:534 > Train | Sample # 34864 | train_loss 1.2313 | train_acc 0.7578 | lr 0.010546 | running_time 7:01:16 | ETA 3:02:53
[INFO] L2P_kearney.py:534 > Train | Sample # 34872 | train_loss 0.8968 | train_acc 0.8203 | lr 0.010530 | running_time 7:01:18 | ETA 3:02:46
[INFO] L2P_kearney.py:534 > Train | Sample # 34880 | train_loss 1.0307 | train_acc 0.7812 | lr 0.010513 | running_time 7:01:19 | ETA 3:02:38
[INFO] L2P_kearney.py:534 > Train | Sample # 34888 | train_loss 0.9813 | train_acc 0.7161 | lr 0.010497 | running_time 7:01:21 | ETA 3:02:30
[INFO] L2P_kearney.py:534 > Train | Sample # 34896 | train_loss 0.6390 | train_acc 0.8906 | lr 0.010480 | running_time 7:01:23 | ETA 3:02:23
[INFO] L2P_kearney.py:544 > Test | Sample # 34900 | test_loss 0.8863 | test_acc 0.7865 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 34904 | train_loss 1.2971 | train_acc 0.7135 | lr 0.010464 | running_time 7:02:26 | ETA 3:02:42
[INFO] L2P_kearney.py:534 > Train | Sample # 34912 | train_loss 0.8852 | train_acc 0.8073 | lr 0.010447 | running_time 7:02:28 | ETA 3:02:34
[INFO] L2P_kearney.py:534 > Train | Sample # 34920 | train_loss 1.2796 | train_acc 0.7500 | lr 0.010431 | running_time 7:02:29 | ETA 3:02:27
[INFO] L2P_kearney.py:534 > Train | Sample # 34928 | train_loss 1.1415 | train_acc 0.7891 | lr 0.010414 | running_time 7:02:31 | ETA 3:02:19
[INFO] L2P_kearney.py:534 > Train | Sample # 34936 | train_loss 0.9400 | train_acc 0.7760 | lr 0.010398 | running_time 7:02:33 | ETA 3:02:12
[INFO] L2P_kearney.py:534 > Train | Sample # 34944 | train_loss 0.8107 | train_acc 0.8776 | lr 0.010382 | running_time 7:02:35 | ETA 3:02:04
[INFO] L2P_kearney.py:534 > Train | Sample # 34952 | train_loss 0.8810 | train_acc 0.8021 | lr 0.010365 | running_time 7:02:37 | ETA 3:01:57
[INFO] L2P_kearney.py:534 > Train | Sample # 34960 | train_loss 1.1305 | train_acc 0.7526 | lr 0.010349 | running_time 7:02:38 | ETA 3:01:49
[INFO] L2P_kearney.py:534 > Train | Sample # 34968 | train_loss 0.8777 | train_acc 0.8125 | lr 0.010332 | running_time 7:02:40 | ETA 3:01:42
[INFO] L2P_kearney.py:534 > Train | Sample # 34976 | train_loss 0.7745 | train_acc 0.8203 | lr 0.010316 | running_time 7:02:42 | ETA 3:01:34
[INFO] L2P_kearney.py:534 > Train | Sample # 34984 | train_loss 1.0004 | train_acc 0.8255 | lr 0.010300 | running_time 7:02:44 | ETA 3:01:26
[INFO] L2P_kearney.py:534 > Train | Sample # 34992 | train_loss 0.9506 | train_acc 0.8229 | lr 0.010283 | running_time 7:02:46 | ETA 3:01:19
[INFO] L2P_kearney.py:534 > Train | Sample # 35000 | train_loss 0.6941 | train_acc 0.8698 | lr 0.010267 | running_time 7:02:47 | ETA 3:01:11
[INFO] L2P_kearney.py:544 > Test | Sample # 35000 | test_loss 0.8355 | test_acc 0.7834 | 
[INFO] L2P_kearney.py:544 > Test | Sample # 35000 | test_loss 0.8384 | test_acc 0.7834 | 
[INFO] main.py:147 > [2-4] Update the information for the current task
[INFO] main.py:151 > [2-5] Report task result

##################################################
# Task 7 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] L2P_kearney.py:534 > Train | Sample # 35008 | train_loss 1.6216 | train_acc 0.7109 | lr 0.010250 | running_time 7:04:51 | ETA 3:01:56
[INFO] L2P_kearney.py:534 > Train | Sample # 35016 | train_loss 1.2424 | train_acc 0.7188 | lr 0.010234 | running_time 7:04:53 | ETA 3:01:49
[INFO] L2P_kearney.py:534 > Train | Sample # 35024 | train_loss 1.3727 | train_acc 0.7240 | lr 0.010218 | running_time 7:04:55 | ETA 3:01:41
[INFO] L2P_kearney.py:534 > Train | Sample # 35032 | train_loss 0.8691 | train_acc 0.8385 | lr 0.010201 | running_time 7:04:57 | ETA 3:01:34
[INFO] L2P_kearney.py:534 > Train | Sample # 35040 | train_loss 1.2731 | train_acc 0.7943 | lr 0.010185 | running_time 7:04:58 | ETA 3:01:26
[INFO] L2P_kearney.py:534 > Train | Sample # 35048 | train_loss 1.1094 | train_acc 0.7552 | lr 0.010169 | running_time 7:05:00 | ETA 3:01:18
[INFO] L2P_kearney.py:534 > Train | Sample # 35056 | train_loss 1.0159 | train_acc 0.7786 | lr 0.010152 | running_time 7:05:02 | ETA 3:01:11
[INFO] L2P_kearney.py:534 > Train | Sample # 35064 | train_loss 1.1984 | train_acc 0.7396 | lr 0.010136 | running_time 7:05:04 | ETA 3:01:03
[INFO] L2P_kearney.py:534 > Train | Sample # 35072 | train_loss 1.0788 | train_acc 0.7656 | lr 0.010120 | running_time 7:05:06 | ETA 3:00:56
[INFO] L2P_kearney.py:534 > Train | Sample # 35080 | train_loss 0.8931 | train_acc 0.8021 | lr 0.010103 | running_time 7:05:07 | ETA 3:00:48
[INFO] L2P_kearney.py:534 > Train | Sample # 35088 | train_loss 1.1391 | train_acc 0.7031 | lr 0.010087 | running_time 7:05:09 | ETA 3:00:41
[INFO] L2P_kearney.py:534 > Train | Sample # 35096 | train_loss 1.2891 | train_acc 0.7474 | lr 0.010071 | running_time 7:05:11 | ETA 3:00:33
[INFO] L2P_kearney.py:544 > Test | Sample # 35100 | test_loss 0.7339 | test_acc 0.8113 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35104 | train_loss 0.9496 | train_acc 0.8646 | lr 0.010054 | running_time 7:06:17 | ETA 3:00:53
[INFO] L2P_kearney.py:534 > Train | Sample # 35112 | train_loss 0.9187 | train_acc 0.8099 | lr 0.010038 | running_time 7:06:19 | ETA 3:00:46
[INFO] L2P_kearney.py:534 > Train | Sample # 35120 | train_loss 0.9262 | train_acc 0.7943 | lr 0.010022 | running_time 7:06:21 | ETA 3:00:38
[INFO] L2P_kearney.py:534 > Train | Sample # 35128 | train_loss 0.9417 | train_acc 0.8151 | lr 0.010006 | running_time 7:06:23 | ETA 3:00:31
[INFO] L2P_kearney.py:534 > Train | Sample # 35136 | train_loss 1.1513 | train_acc 0.7630 | lr 0.009989 | running_time 7:06:25 | ETA 3:00:23
[INFO] L2P_kearney.py:534 > Train | Sample # 35144 | train_loss 1.1324 | train_acc 0.8464 | lr 0.009973 | running_time 7:06:26 | ETA 3:00:16
[INFO] L2P_kearney.py:534 > Train | Sample # 35152 | train_loss 1.4409 | train_acc 0.6953 | lr 0.009957 | running_time 7:06:28 | ETA 3:00:08
[INFO] L2P_kearney.py:534 > Train | Sample # 35160 | train_loss 1.1353 | train_acc 0.7682 | lr 0.009941 | running_time 7:06:30 | ETA 3:00:01
[INFO] L2P_kearney.py:534 > Train | Sample # 35168 | train_loss 1.1918 | train_acc 0.7188 | lr 0.009924 | running_time 7:06:32 | ETA 2:59:53
[INFO] L2P_kearney.py:534 > Train | Sample # 35176 | train_loss 1.1590 | train_acc 0.7812 | lr 0.009908 | running_time 7:06:34 | ETA 2:59:45
[INFO] L2P_kearney.py:534 > Train | Sample # 35184 | train_loss 0.8821 | train_acc 0.8542 | lr 0.009892 | running_time 7:06:35 | ETA 2:59:38
[INFO] L2P_kearney.py:534 > Train | Sample # 35192 | train_loss 0.9447 | train_acc 0.8125 | lr 0.009876 | running_time 7:06:37 | ETA 2:59:30
[INFO] L2P_kearney.py:534 > Train | Sample # 35200 | train_loss 0.6609 | train_acc 0.8646 | lr 0.009859 | running_time 7:06:39 | ETA 2:59:23
[INFO] L2P_kearney.py:544 > Test | Sample # 35200 | test_loss 0.7739 | test_acc 0.8041 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35208 | train_loss 1.0005 | train_acc 0.7865 | lr 0.009843 | running_time 7:07:45 | ETA 2:59:43
[INFO] L2P_kearney.py:534 > Train | Sample # 35216 | train_loss 0.8651 | train_acc 0.8151 | lr 0.009827 | running_time 7:07:47 | ETA 2:59:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35224 | train_loss 1.1075 | train_acc 0.7656 | lr 0.009811 | running_time 7:07:49 | ETA 2:59:28
[INFO] L2P_kearney.py:534 > Train | Sample # 35232 | train_loss 0.9130 | train_acc 0.8438 | lr 0.009795 | running_time 7:07:51 | ETA 2:59:20
[INFO] L2P_kearney.py:534 > Train | Sample # 35240 | train_loss 1.5007 | train_acc 0.6953 | lr 0.009778 | running_time 7:07:53 | ETA 2:59:12
[INFO] L2P_kearney.py:534 > Train | Sample # 35248 | train_loss 0.9316 | train_acc 0.7839 | lr 0.009762 | running_time 7:07:54 | ETA 2:59:05
[INFO] L2P_kearney.py:534 > Train | Sample # 35256 | train_loss 0.6619 | train_acc 0.8906 | lr 0.009746 | running_time 7:07:56 | ETA 2:58:57
[INFO] L2P_kearney.py:534 > Train | Sample # 35264 | train_loss 1.3850 | train_acc 0.7552 | lr 0.009730 | running_time 7:07:58 | ETA 2:58:50
[INFO] L2P_kearney.py:534 > Train | Sample # 35272 | train_loss 1.2899 | train_acc 0.7734 | lr 0.009714 | running_time 7:08:00 | ETA 2:58:42
[INFO] L2P_kearney.py:534 > Train | Sample # 35280 | train_loss 1.0552 | train_acc 0.7578 | lr 0.009698 | running_time 7:08:02 | ETA 2:58:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35288 | train_loss 1.2630 | train_acc 0.7526 | lr 0.009681 | running_time 7:08:03 | ETA 2:58:27
[INFO] L2P_kearney.py:534 > Train | Sample # 35296 | train_loss 0.8832 | train_acc 0.8490 | lr 0.009665 | running_time 7:08:05 | ETA 2:58:20
[INFO] L2P_kearney.py:544 > Test | Sample # 35300 | test_loss 0.8020 | test_acc 0.8019 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35304 | train_loss 1.0387 | train_acc 0.7995 | lr 0.009649 | running_time 7:09:12 | ETA 2:58:39
[INFO] L2P_kearney.py:534 > Train | Sample # 35312 | train_loss 1.1165 | train_acc 0.7786 | lr 0.009633 | running_time 7:09:13 | ETA 2:58:32
[INFO] L2P_kearney.py:534 > Train | Sample # 35320 | train_loss 1.0108 | train_acc 0.8281 | lr 0.009617 | running_time 7:09:15 | ETA 2:58:24
[INFO] L2P_kearney.py:534 > Train | Sample # 35328 | train_loss 0.8785 | train_acc 0.8359 | lr 0.009601 | running_time 7:09:17 | ETA 2:58:17
[INFO] L2P_kearney.py:534 > Train | Sample # 35336 | train_loss 1.3257 | train_acc 0.7188 | lr 0.009585 | running_time 7:09:19 | ETA 2:58:09
[INFO] L2P_kearney.py:534 > Train | Sample # 35344 | train_loss 0.8931 | train_acc 0.7943 | lr 0.009569 | running_time 7:09:21 | ETA 2:58:02
[INFO] L2P_kearney.py:534 > Train | Sample # 35352 | train_loss 0.9441 | train_acc 0.8281 | lr 0.009553 | running_time 7:09:22 | ETA 2:57:54
[INFO] L2P_kearney.py:534 > Train | Sample # 35360 | train_loss 1.0237 | train_acc 0.8333 | lr 0.009537 | running_time 7:09:24 | ETA 2:57:47
[INFO] L2P_kearney.py:534 > Train | Sample # 35368 | train_loss 0.7012 | train_acc 0.8490 | lr 0.009520 | running_time 7:09:26 | ETA 2:57:39
[INFO] L2P_kearney.py:534 > Train | Sample # 35376 | train_loss 0.9844 | train_acc 0.8177 | lr 0.009504 | running_time 7:09:28 | ETA 2:57:32
[INFO] L2P_kearney.py:534 > Train | Sample # 35384 | train_loss 0.9524 | train_acc 0.8281 | lr 0.009488 | running_time 7:09:30 | ETA 2:57:24
[INFO] L2P_kearney.py:534 > Train | Sample # 35392 | train_loss 1.0996 | train_acc 0.7500 | lr 0.009472 | running_time 7:09:31 | ETA 2:57:17
[INFO] L2P_kearney.py:534 > Train | Sample # 35400 | train_loss 0.7539 | train_acc 0.8594 | lr 0.009456 | running_time 7:09:33 | ETA 2:57:09
[INFO] L2P_kearney.py:544 > Test | Sample # 35400 | test_loss 0.8104 | test_acc 0.7951 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35408 | train_loss 0.9555 | train_acc 0.7786 | lr 0.009440 | running_time 7:10:40 | ETA 2:57:28
[INFO] L2P_kearney.py:534 > Train | Sample # 35416 | train_loss 1.1215 | train_acc 0.7891 | lr 0.009424 | running_time 7:10:41 | ETA 2:57:21
[INFO] L2P_kearney.py:534 > Train | Sample # 35424 | train_loss 0.8750 | train_acc 0.8281 | lr 0.009408 | running_time 7:10:43 | ETA 2:57:13
[INFO] L2P_kearney.py:534 > Train | Sample # 35432 | train_loss 1.3722 | train_acc 0.7526 | lr 0.009392 | running_time 7:10:45 | ETA 2:57:06
[INFO] L2P_kearney.py:534 > Train | Sample # 35440 | train_loss 0.8174 | train_acc 0.8333 | lr 0.009376 | running_time 7:10:47 | ETA 2:56:58
[INFO] L2P_kearney.py:534 > Train | Sample # 35448 | train_loss 1.1238 | train_acc 0.7734 | lr 0.009360 | running_time 7:10:49 | ETA 2:56:51
[INFO] L2P_kearney.py:534 > Train | Sample # 35456 | train_loss 0.7055 | train_acc 0.8802 | lr 0.009344 | running_time 7:10:50 | ETA 2:56:43
[INFO] L2P_kearney.py:534 > Train | Sample # 35464 | train_loss 1.1498 | train_acc 0.8073 | lr 0.009328 | running_time 7:10:52 | ETA 2:56:36
[INFO] L2P_kearney.py:534 > Train | Sample # 35472 | train_loss 0.6447 | train_acc 0.8906 | lr 0.009312 | running_time 7:10:54 | ETA 2:56:29
[INFO] L2P_kearney.py:534 > Train | Sample # 35480 | train_loss 0.8552 | train_acc 0.8724 | lr 0.009296 | running_time 7:10:56 | ETA 2:56:21
[INFO] L2P_kearney.py:534 > Train | Sample # 35488 | train_loss 0.8428 | train_acc 0.8359 | lr 0.009280 | running_time 7:10:58 | ETA 2:56:14
[INFO] L2P_kearney.py:534 > Train | Sample # 35496 | train_loss 1.1404 | train_acc 0.8646 | lr 0.009264 | running_time 7:10:59 | ETA 2:56:06
[INFO] L2P_kearney.py:544 > Test | Sample # 35500 | test_loss 0.7564 | test_acc 0.8121 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35504 | train_loss 0.6442 | train_acc 0.8516 | lr 0.009248 | running_time 7:12:06 | ETA 2:56:25
[INFO] L2P_kearney.py:534 > Train | Sample # 35512 | train_loss 0.9931 | train_acc 0.8099 | lr 0.009233 | running_time 7:12:07 | ETA 2:56:17
[INFO] L2P_kearney.py:534 > Train | Sample # 35520 | train_loss 1.2815 | train_acc 0.7552 | lr 0.009217 | running_time 7:12:09 | ETA 2:56:10
[INFO] L2P_kearney.py:534 > Train | Sample # 35528 | train_loss 1.2088 | train_acc 0.7578 | lr 0.009201 | running_time 7:12:11 | ETA 2:56:02
[INFO] L2P_kearney.py:534 > Train | Sample # 35536 | train_loss 1.1157 | train_acc 0.7891 | lr 0.009185 | running_time 7:12:13 | ETA 2:55:55
[INFO] L2P_kearney.py:534 > Train | Sample # 35544 | train_loss 0.9730 | train_acc 0.8385 | lr 0.009169 | running_time 7:12:15 | ETA 2:55:48
[INFO] L2P_kearney.py:534 > Train | Sample # 35552 | train_loss 1.3637 | train_acc 0.7604 | lr 0.009153 | running_time 7:12:17 | ETA 2:55:40
[INFO] L2P_kearney.py:534 > Train | Sample # 35560 | train_loss 1.1630 | train_acc 0.7266 | lr 0.009137 | running_time 7:12:18 | ETA 2:55:33
[INFO] L2P_kearney.py:534 > Train | Sample # 35568 | train_loss 1.1647 | train_acc 0.7578 | lr 0.009121 | running_time 7:12:20 | ETA 2:55:25
[INFO] L2P_kearney.py:534 > Train | Sample # 35576 | train_loss 0.4795 | train_acc 0.9036 | lr 0.009105 | running_time 7:12:22 | ETA 2:55:18
[INFO] L2P_kearney.py:534 > Train | Sample # 35584 | train_loss 0.5487 | train_acc 0.9167 | lr 0.009089 | running_time 7:12:24 | ETA 2:55:10
[INFO] L2P_kearney.py:534 > Train | Sample # 35592 | train_loss 0.9550 | train_acc 0.8073 | lr 0.009074 | running_time 7:12:26 | ETA 2:55:03
[INFO] L2P_kearney.py:534 > Train | Sample # 35600 | train_loss 1.0313 | train_acc 0.7969 | lr 0.009058 | running_time 7:12:27 | ETA 2:54:55
[INFO] L2P_kearney.py:544 > Test | Sample # 35600 | test_loss 0.7148 | test_acc 0.8231 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35608 | train_loss 0.8255 | train_acc 0.8516 | lr 0.009042 | running_time 7:13:34 | ETA 2:55:14
[INFO] L2P_kearney.py:534 > Train | Sample # 35616 | train_loss 1.1439 | train_acc 0.7448 | lr 0.009026 | running_time 7:13:35 | ETA 2:55:06
[INFO] L2P_kearney.py:534 > Train | Sample # 35624 | train_loss 0.9499 | train_acc 0.7891 | lr 0.009010 | running_time 7:13:37 | ETA 2:54:59
